# Time	Cd	Cl	Cm
7.609	1.94914	-2.11008e-06	7.33242e-07
7.61	1.94914	-2.89518e-06	7.07977e-07
7.611	1.94914	-2.14409e-06	7.10359e-07
7.612	1.94914	-1.9859e-06	7.3293e-07
7.613	1.94913	-2.31214e-06	7.38981e-07
7.614	1.94913	-2.803e-06	7.05406e-07
7.615	1.94913	-2.1281e-06	7.07268e-07
7.616	1.94913	-1.95736e-06	7.30446e-07
7.617	1.94913	-2.40523e-06	7.00593e-07
7.618	1.94912	-2.23671e-06	7.1177e-07
7.619	1.94912	-2.14176e-06	7.22746e-07
7.62	1.94912	-2.24892e-06	7.21455e-07
7.621	1.94912	-2.21099e-06	7.26483e-07
7.622	1.94912	-2.31355e-06	7.25621e-07
7.623	1.94912	-2.29211e-06	7.14843e-07
7.624	1.94912	-2.25374e-06	7.1845e-07
7.625	1.94911	-2.44346e-06	6.87834e-07
7.626	1.94911	-2.09025e-06	7.04137e-07
7.627	1.94911	-2.11203e-06	7.34796e-07
7.628	1.94911	-2.48921e-06	6.75829e-07
7.629	1.94911	-2.11084e-06	7.363e-07
7.63	1.94911	-2.24745e-06	7.14435e-07
7.631	1.9491	-2.24295e-06	7.2308e-07
7.632	1.9491	-2.27034e-06	7.09791e-07
7.633	1.9491	-2.38124e-06	6.71333e-07
7.634	1.9491	-2.18577e-06	7.12737e-07
7.635	1.9491	-2.31857e-06	6.94893e-07
7.636	1.9491	-2.22368e-06	6.91773e-07
7.637	1.94909	-2.24408e-06	7.01073e-07
7.638	1.9491	-2.08511e-06	7.25779e-07
7.639	1.94909	-2.27742e-06	7.14898e-07
7.64	1.94909	-2.18133e-06	7.14727e-07
7.641	1.94909	-2.14757e-06	7.02089e-07
7.642	1.94909	-2.18792e-06	7.1347e-07
7.643	1.94909	-2.20769e-06	7.14874e-07
7.644	1.94908	-2.29256e-06	7.02564e-07
7.645	1.94908	-2.14307e-06	7.1293e-07
7.646	1.94908	-2.34793e-06	6.96962e-07
7.647	1.94908	-2.17085e-06	7.08559e-07
7.648	1.94908	-2.14757e-06	7.12815e-07
7.649	1.94908	-2.35456e-06	6.95388e-07
7.65	1.94908	-2.16529e-06	7.0652e-07
7.651	1.94907	-2.13891e-06	7.10467e-07
7.652	1.94907	-2.35942e-06	6.95674e-07
7.653	1.94907	-2.14082e-06	7.03374e-07
7.654	1.94907	-2.19389e-06	7.13779e-07
7.655	1.94907	-2.15531e-06	7.05951e-07
7.656	1.94906	-2.35234e-06	6.90042e-07
7.657	1.94907	-2.1437e-06	7.02794e-07
7.658	1.94906	-2.18477e-06	7.12775e-07
7.659	1.94906	-2.1518e-06	7.02631e-07
7.66	1.94906	-2.34605e-06	6.87892e-07
7.661	1.94906	-2.10173e-06	7.01699e-07
7.662	1.94906	-2.15549e-06	7.06026e-07
7.663	1.94905	-2.26927e-06	6.98761e-07
7.664	1.94905	-2.12173e-06	6.99641e-07
7.665	1.94905	-2.22936e-06	7.00228e-07
7.666	1.94905	-2.16314e-06	7.03194e-07
7.667	1.94905	-2.17598e-06	6.91614e-07
7.668	1.94905	-2.3769e-06	6.62131e-07
7.669	1.94905	-2.25396e-06	7.20453e-07
7.67	1.94904	-2.09105e-06	7.11497e-07
7.671	1.94904	-2.03602e-06	7.05254e-07
7.672	1.94904	-2.31886e-06	6.79278e-07
7.673	1.94904	-2.05614e-06	7.01689e-07
7.674	1.94904	-2.30142e-06	6.88095e-07
7.675	1.94904	-2.05172e-06	6.96209e-07
7.676	1.94903	-2.30294e-06	6.87092e-07
7.677	1.94904	-2.04922e-06	6.95278e-07
7.678	1.94903	-2.3009e-06	6.84955e-07
7.679	1.94903	-2.04715e-06	6.94853e-07
7.68	1.94903	-2.31276e-06	6.84316e-07
7.681	1.94903	-2.0292e-06	6.94012e-07
7.682	1.94902	-2.31082e-06	6.83628e-07
7.683	1.94903	-2.02393e-06	6.94905e-07
7.684	1.94902	-2.31888e-06	6.82749e-07
7.685	1.94902	-2.22619e-06	6.90394e-07
7.686	1.94902	-2.32303e-06	6.54018e-07
7.687	1.94902	-2.09867e-06	6.9856e-07
7.688	1.94902	-2.04003e-06	6.98552e-07
7.689	1.94902	-2.19437e-06	6.92103e-07
7.69	1.94901	-2.20341e-06	6.85526e-07
7.691	1.94901	-2.13208e-06	6.54576e-07
7.692	1.94901	-2.07311e-06	6.69505e-07
7.693	1.94901	-2.10677e-06	7.08736e-07
7.694	1.949	-2.22158e-06	6.54172e-07
7.695	1.94901	-1.98965e-06	6.96345e-07
7.696	1.949	-2.32955e-06	6.37679e-07
7.697	1.949	-1.98121e-06	7.07277e-07
7.698	1.949	-2.23995e-06	6.98018e-07
7.699	1.949	-2.18638e-06	6.78895e-07
7.7	1.949	-2.12151e-06	6.88162e-07
7.701	1.949	-2.14626e-06	6.88198e-07
7.702	1.949	-2.19623e-06	6.93435e-07
7.703	1.94899	-1.97049e-06	6.95934e-07
7.704	1.94899	-2.44678e-06	6.20857e-07
7.705	1.94899	-2.06261e-06	6.85204e-07
7.706	1.94899	-2.096e-06	6.95012e-07
7.707	1.94899	-2.14329e-06	6.89225e-07
7.708	1.94898	-2.15727e-06	6.42252e-07
7.709	1.94899	-2.02307e-06	7.01356e-07
7.71	1.94898	-2.24106e-06	6.38993e-07
7.711	1.94898	-1.99555e-06	7.1305e-07
7.712	1.94898	-2.19752e-06	6.69316e-07
7.713	1.94898	-2.10627e-06	6.63039e-07
7.714	1.94898	-1.9112e-06	6.7356e-07
7.715	1.94897	-2.40398e-06	6.27935e-07
7.716	1.94897	-2.10614e-06	7.06982e-07
7.717	1.94897	-2.09968e-06	6.79056e-07
7.718	1.94897	-2.33221e-06	6.57537e-07
7.719	1.94897	-2.19158e-06	6.41755e-07
7.72	1.94897	-2.10874e-06	6.65936e-07
7.721	1.94897	-1.93073e-06	6.80485e-07
7.722	1.94896	-2.27503e-06	6.38904e-07
7.723	1.94896	-2.16011e-06	6.46747e-07
7.724	1.94896	-2.28041e-06	6.45211e-07
7.725	1.94896	-2.11844e-06	6.58107e-07
7.726	1.94896	-2.21322e-06	6.44338e-07
7.727	1.94896	-1.99197e-06	6.6765e-07
7.728	1.94896	-1.99451e-06	6.94817e-07
7.729	1.94895	-2.42033e-06	6.21064e-07
7.73	1.94896	-1.97462e-06	6.9286e-07
7.731	1.94895	-2.14735e-06	6.43159e-07
7.732	1.94895	-2.17478e-06	6.46067e-07
7.733	1.94895	-2.26944e-06	6.39157e-07
7.734	1.94895	-2.10058e-06	6.73486e-07
7.735	1.94895	-1.90777e-06	6.71076e-07
7.736	1.94894	-2.26205e-06	6.37155e-07
7.737	1.94894	-1.95599e-06	6.90808e-07
7.738	1.94895	-2.38793e-06	6.49629e-07
7.739	1.94894	-1.81709e-06	6.82642e-07
7.74	1.94894	-1.97824e-06	6.74178e-07
7.741	1.94894	-2.22595e-06	6.26307e-07
7.742	1.94894	-2.04575e-06	6.61673e-07
7.743	1.94893	-2.17677e-06	6.70134e-07
7.744	1.94893	-2.20029e-06	6.29284e-07
7.745	1.94893	-2.06686e-06	6.51924e-07
7.746	1.94893	-2.24038e-06	6.26069e-07
7.747	1.94893	-2.15994e-06	6.41433e-07
7.748	1.94893	-1.93078e-06	6.65623e-07
7.749	1.94892	-2.09618e-06	6.36451e-07
7.75	1.94893	-1.88197e-06	6.64884e-07
7.751	1.94892	-2.32963e-06	6.80557e-07
7.752	1.94892	-1.74156e-06	6.03911e-07
7.753	1.94892	-2.65877e-06	6.87716e-07
7.754	1.94891	-1.21017e-06	5.83998e-07
7.755	1.94892	-3.31875e-06	7.02317e-07
7.756	1.94892	-6.63171e-07	5.90444e-07
7.757	1.94891	-3.93672e-06	7.54064e-07
7.758	1.94891	9.91352e-08	5.23352e-07
7.759	1.94891	-4.83176e-06	7.83385e-07
7.76	1.94891	1.03668e-06	4.76229e-07
7.761	1.9489	-5.62528e-06	8.54491e-07
7.762	1.94891	1.51955e-06	4.50199e-07
7.763	1.9489	-5.85986e-06	8.94063e-07
7.764	1.94891	1.74961e-06	4.10136e-07
7.765	1.9489	-6.30203e-06	9.0732e-07
7.766	1.9489	2.33048e-06	3.10358e-07
7.767	1.9489	-6.33131e-06	9.88513e-07
7.768	1.94889	2.63887e-06	2.99382e-07
7.769	1.94889	-7.38203e-06	9.7998e-07
7.77	1.9489	2.9204e-06	3.44037e-07
7.771	1.94889	-9.14191e-06	1.01429e-06
7.772	1.9489	4.69708e-06	2.85819e-07
7.773	1.94889	-7.79444e-06	1.03073e-06
7.774	1.94889	3.87355e-06	2.53664e-07
7.775	1.94889	-7.85093e-06	1.04002e-06
7.776	1.94889	3.70929e-06	2.76368e-07
7.777	1.94888	-8.17349e-06	1.0293e-06
7.778	1.94888	4.22369e-06	1.70746e-07
7.779	1.94888	-8.39065e-06	1.09819e-06
7.78	1.94888	4.72425e-06	1.68603e-07
7.781	1.94888	-8.52462e-06	1.09466e-06
7.782	1.94887	4.73085e-06	1.4847e-07
7.783	1.94888	-8.97331e-06	1.12896e-06
7.784	1.94888	4.63284e-06	2.07878e-07
7.785	1.94888	-8.76357e-06	1.08736e-06
7.786	1.94887	4.92133e-06	2.05743e-07
7.787	1.94887	-8.73632e-06	1.08081e-06
7.788	1.94887	4.45416e-06	2.09964e-07
7.789	1.94887	-7.69792e-06	1.01946e-06
7.79	1.94886	3.71901e-06	2.62725e-07
7.791	1.94886	-7.83614e-06	9.97078e-07
7.792	1.94887	2.83054e-06	3.33162e-07
7.793	1.94886	-6.48784e-06	9.45546e-07
7.794	1.94886	1.97957e-06	3.41659e-07
7.795	1.94886	-5.73813e-06	9.15826e-07
7.796	1.94886	1.36695e-06	4.16589e-07
7.797	1.94886	-5.15501e-06	8.39307e-07
7.798	1.94885	1.20865e-06	4.06219e-07
7.799	1.94885	-4.68955e-06	8.01582e-07
7.8	1.94886	9.97792e-08	4.946e-07
7.801	1.94885	-3.77928e-06	7.69161e-07
7.802	1.94884	-4.85072e-09	5.00004e-07
7.803	1.94884	-3.69742e-06	7.04366e-07
7.804	1.94884	-8.26594e-07	5.30879e-07
7.805	1.94885	-2.81443e-06	7.19915e-07
7.806	1.94884	-1.66361e-06	5.52451e-07
7.807	1.94885	-2.27312e-06	7.06916e-07
7.808	1.94884	-1.22994e-06	5.79448e-07
7.809	1.94884	-2.50135e-06	6.59211e-07
7.81	1.94883	-1.41711e-06	6.26864e-07
7.811	1.94884	-2.5465e-06	6.20759e-07
7.812	1.94884	-1.6249e-06	6.38864e-07
7.813	1.94883	-1.80193e-06	6.62534e-07
7.814	1.94883	-2.00612e-06	6.14942e-07
7.815	1.94882	-1.99145e-06	6.12237e-07
7.816	1.94883	-1.94413e-06	6.05348e-07
7.817	1.94883	-1.89782e-06	6.57756e-07
7.818	1.94883	-2.16028e-06	6.30134e-07
7.819	1.94882	-1.74893e-06	6.13889e-07
7.82	1.94883	-1.99554e-06	6.22901e-07
7.821	1.94882	-1.76194e-06	6.49918e-07
7.822	1.94882	-2.07915e-06	6.18249e-07
7.823	1.94882	-1.6198e-06	6.61865e-07
7.824	1.94882	-2.10315e-06	6.05733e-07
7.825	1.94881	-1.59729e-06	6.62068e-07
7.826	1.94882	-2.19473e-06	6.1024e-07
7.827	1.94881	-1.84072e-06	6.05908e-07
7.828	1.94881	-2.06452e-06	6.00182e-07
7.829	1.94881	-1.99239e-06	6.37432e-07
7.83	1.9488	-1.65493e-06	6.35986e-07
7.831	1.94881	-2.03665e-06	6.29062e-07
7.832	1.94881	-2.15682e-06	6.00925e-07
7.833	1.9488	-1.77169e-06	6.28873e-07
7.834	1.9488	-1.75741e-06	6.03888e-07
7.835	1.9488	-1.92879e-06	6.31096e-07
7.836	1.9488	-1.96771e-06	6.31489e-07
7.837	1.9488	-1.83223e-06	6.11368e-07
7.838	1.9488	-1.85677e-06	6.28005e-07
7.839	1.9488	-1.7138e-06	6.22329e-07
7.84	1.94879	-1.95901e-06	6.28932e-07
7.841	1.94879	-1.68518e-06	6.05618e-07
7.842	1.94879	-1.94935e-06	6.15574e-07
7.843	1.94879	-1.62432e-06	6.29435e-07
7.844	1.94879	-2.27793e-06	6.17495e-07
7.845	1.94879	-1.36999e-06	6.39538e-07
7.846	1.94879	-2.3916e-06	6.13768e-07
7.847	1.94878	-1.50141e-06	5.9002e-07
7.848	1.94878	-2.24608e-06	5.84689e-07
7.849	1.94878	-1.66323e-06	6.17189e-07
7.85	1.94878	-2.11222e-06	5.99696e-07
7.851	1.94878	-1.9629e-06	6.1705e-07
7.852	1.94877	-1.77308e-06	6.48037e-07
7.853	1.94878	-2.01462e-06	5.94549e-07
7.854	1.94877	-1.54304e-06	6.44535e-07
7.855	1.94877	-2.22396e-06	5.84461e-07
7.856	1.94877	-1.77404e-06	6.04717e-07
7.857	1.94877	-1.97473e-06	6.00614e-07
7.858	1.94877	-1.87861e-06	6.22527e-07
7.859	1.94876	-2.01434e-06	6.10902e-07
7.86	1.94876	-1.78936e-06	6.16018e-07
7.861	1.94877	-2.09856e-06	6.092e-07
7.862	1.94876	-1.62412e-06	6.34549e-07
7.863	1.94876	-2.2062e-06	5.69633e-07
7.864	1.94876	-1.75694e-06	6.25103e-07
7.865	1.94876	-1.81716e-06	6.12228e-07
7.866	1.94876	-1.80248e-06	6.2782e-07
7.867	1.94875	-1.64762e-06	5.90157e-07
7.868	1.94875	-2.0159e-06	6.06867e-07
7.869	1.94875	-2.01738e-06	5.74561e-07
7.87	1.94875	-2.53358e-06	5.87381e-07
7.871	1.94875	-1.33034e-06	6.396e-07
7.872	1.94875	-1.84993e-06	6.13087e-07
7.873	1.94875	-2.08004e-06	6.00564e-07
7.874	1.94874	-1.6236e-06	6.27654e-07
7.875	1.94875	-2.19822e-06	5.72712e-07
7.876	1.94874	-1.72988e-06	6.04903e-07
7.877	1.94874	-1.80269e-06	6.26279e-07
7.878	1.94874	-1.49397e-06	6.28359e-07
7.879	1.94874	-2.06119e-06	5.74769e-07
7.88	1.94874	-1.8404e-06	5.99818e-07
7.881	1.94874	-1.80552e-06	6.15098e-07
7.882	1.94873	-1.67336e-06	6.41596e-07
7.883	1.94874	-2.0637e-06	5.87238e-07
7.884	1.94873	-2.23752e-06	5.91025e-07
7.885	1.94874	-1.25985e-06	6.24097e-07
7.886	1.94872	-1.81479e-06	5.77818e-07
7.887	1.94873	-1.82781e-06	6.3193e-07
7.888	1.94873	-2.05771e-06	5.87388e-07
7.889	1.94873	-1.81273e-06	6.19815e-07
7.89	1.94872	-1.84277e-06	5.9802e-07
7.891	1.94872	-1.7871e-06	5.96106e-07
7.892	1.94872	-1.71815e-06	6.17868e-07
7.893	1.94872	-1.81308e-06	5.91533e-07
7.894	1.94872	-1.71889e-06	6.17326e-07
7.895	1.94872	-1.81499e-06	5.90412e-07
7.896	1.94872	-1.72032e-06	6.16242e-07
7.897	1.94871	-1.81551e-06	5.89377e-07
7.898	1.94871	-1.72033e-06	6.15216e-07
7.899	1.94871	-1.81489e-06	5.8839e-07
7.9	1.94871	-1.71959e-06	6.14183e-07
7.901	1.94871	-1.81424e-06	5.88254e-07
7.902	1.94871	-1.71844e-06	6.13313e-07
7.903	1.94871	-1.7857e-06	5.83934e-07
7.904	1.9487	-1.7099e-06	6.13382e-07
7.905	1.9487	-1.79734e-06	5.72685e-07
7.906	1.9487	-1.71369e-06	6.19847e-07
7.907	1.9487	-1.77088e-06	5.80079e-07
7.908	1.9487	-1.71442e-06	6.01753e-07
7.909	1.9487	-1.76989e-06	5.95186e-07
7.91	1.9487	-1.75618e-06	5.87494e-07
7.911	1.9487	-1.6908e-06	6.13805e-07
7.912	1.94869	-1.78619e-06	5.80197e-07
7.913	1.94869	-1.68841e-06	6.13732e-07
7.914	1.94869	-1.78501e-06	5.79441e-07
7.915	1.94869	-1.68655e-06	6.13072e-07
7.916	1.94869	-1.78293e-06	5.78775e-07
7.917	1.94869	-1.70047e-06	6.11527e-07
7.918	1.94868	-1.76212e-06	5.80001e-07
7.919	1.94868	-1.70003e-06	6.1089e-07
7.92	1.94868	-1.76026e-06	5.79276e-07
7.921	1.94868	-1.6794e-06	6.11602e-07
7.922	1.94868	-1.77896e-06	5.76217e-07
7.923	1.94868	-1.72554e-06	5.83338e-07
7.924	1.94868	-1.74752e-06	5.87961e-07
7.925	1.94868	-1.72063e-06	5.82759e-07
7.926	1.94867	-1.76354e-06	5.78517e-07
7.927	1.94867	-1.70595e-06	5.9313e-07
7.928	1.94867	-1.76405e-06	6.04919e-07
7.929	1.94867	-1.72957e-06	5.75542e-07
7.93	1.94867	-1.72153e-06	6.07876e-07
7.931	1.94867	-1.93976e-06	5.691e-07
7.932	1.94866	-1.82121e-06	5.87909e-07
7.933	1.94866	-2.30798e-06	5.83465e-07
7.934	1.94867	-1.14771e-06	6.09308e-07
7.935	1.94866	-1.78443e-06	5.87434e-07
7.936	1.94866	-1.99503e-06	5.70738e-07
7.937	1.94866	-1.80653e-06	5.89152e-07
7.938	1.94866	-1.6826e-06	5.92931e-07
7.939	1.94866	-1.70447e-06	5.68033e-07
7.94	1.94865	-1.70749e-06	5.95895e-07
7.941	1.94865	-1.56913e-06	6.02948e-07
7.942	1.94865	-1.74817e-06	5.64203e-07
7.943	1.94865	-1.71292e-06	6.02198e-07
7.944	1.94865	-1.70962e-06	5.65454e-07
7.945	1.94865	-1.66866e-06	6.00199e-07
7.946	1.94865	-1.65427e-06	5.68251e-07
7.947	1.94865	-1.62373e-06	5.99556e-07
7.948	1.94864	-1.73603e-06	5.64848e-07
7.949	1.94864	-1.58882e-06	5.99154e-07
7.95	1.94864	-1.74641e-06	5.63678e-07
7.951	1.94864	-1.68863e-06	5.65333e-07
7.952	1.94864	-1.74423e-06	5.92326e-07
7.953	1.94864	-1.69393e-06	5.75251e-07
7.954	1.94864	-1.81404e-06	5.87432e-07
7.955	1.94863	-1.65246e-06	5.79167e-07
7.956	1.94863	-1.68113e-06	5.8451e-07
7.957	1.94863	-1.64898e-06	5.85408e-07
7.958	1.94863	-1.63772e-06	5.67901e-07
7.959	1.94863	-1.65514e-06	5.90413e-07
7.96	1.94863	-1.67639e-06	5.71845e-07
7.961	1.94863	-1.67822e-06	5.81876e-07
7.962	1.94862	-1.6831e-06	5.53141e-07
7.963	1.94862	-1.51251e-06	6.02553e-07
7.964	1.94862	-1.76991e-06	5.67006e-07
7.965	1.94862	-1.71881e-06	5.77303e-07
7.966	1.94862	-1.70601e-06	5.7812e-07
7.967	1.94862	-1.65808e-06	5.80321e-07
7.968	1.94862	-1.6407e-06	5.67639e-07
7.969	1.94862	-1.67845e-06	5.80664e-07
7.97	1.94861	-1.63325e-06	5.69e-07
7.971	1.94861	-1.67295e-06	5.80111e-07
7.972	1.94861	-1.63455e-06	5.68401e-07
7.973	1.94861	-1.67591e-06	5.78169e-07
7.974	1.94861	-1.63266e-06	5.68047e-07
7.975	1.94861	-1.6766e-06	5.77196e-07
7.976	1.94861	-1.53844e-06	5.71752e-07
7.977	1.9486	-1.71738e-06	5.49237e-07
7.978	1.9486	-1.48693e-06	6.04968e-07
7.979	1.9486	-1.83348e-06	5.69366e-07
7.98	1.9486	-1.63099e-06	5.60907e-07
7.981	1.9486	-1.66989e-06	5.7177e-07
7.982	1.94859	-2.19702e-06	5.48762e-07
7.983	1.9486	-1.83117e-06	5.64514e-07
7.984	1.9486	-1.28329e-06	5.85028e-07
7.985	1.94859	-1.65258e-06	5.53365e-07
7.986	1.94859	-1.59311e-06	5.86854e-07
7.987	1.94859	-1.64845e-06	5.56809e-07
7.988	1.94859	-1.64511e-06	5.67218e-07
7.989	1.94859	-1.6606e-06	5.71869e-07
7.99	1.94859	-1.51399e-06	5.60887e-07
7.991	1.94859	-1.69533e-06	5.69957e-07
7.992	1.94859	-1.52057e-06	5.61571e-07
7.993	1.94858	-1.67804e-06	5.63436e-07
7.994	1.94858	-1.65034e-06	5.60249e-07
7.995	1.94858	-1.65302e-06	5.70105e-07
7.996	1.94858	-1.521e-06	5.58577e-07
7.997	1.94858	-1.70604e-06	5.69768e-07
7.998	1.94858	-1.49971e-06	5.63694e-07
7.999	1.94858	-1.6768e-06	5.68198e-07
8	1.94857	-1.49193e-06	5.62914e-07
8.001	1.94857	-1.66303e-06	5.55426e-07
8.002	1.94857	-1.56334e-06	5.91995e-07
8.003	1.94857	-1.70033e-06	5.47085e-07
8.004	1.94857	-1.4681e-06	5.68993e-07
8.005	1.94857	-1.66437e-06	5.70459e-07
8.006	1.94857	-1.50506e-06	5.49163e-07
8.007	1.94856	-1.65532e-06	5.55886e-07
8.008	1.94856	-1.46318e-06	5.82858e-07
8.009	1.94856	-2.69665e-06	5.16596e-07
8.01	1.94857	-1.07565e-06	5.95765e-07
8.011	1.94856	-1.65767e-06	5.43274e-07
8.012	1.94855	-2.03736e-06	5.49515e-07
8.013	1.94856	-1.20742e-06	5.7726e-07
8.014	1.94856	-1.80213e-06	5.61883e-07
8.015	1.94855	-1.54175e-06	5.66084e-07
8.016	1.94855	-1.59681e-06	5.57736e-07
8.017	1.94855	-1.73251e-06	5.56184e-07
8.018	1.94855	-1.54244e-06	5.66371e-07
8.019	1.94855	-1.53779e-06	5.74461e-07
8.02	1.94855	-1.66645e-06	5.35833e-07
8.021	1.94854	-2.24945e-06	5.37552e-07
8.022	1.94855	-1.08958e-06	5.76867e-07
8.023	1.94854	-1.67783e-06	5.45958e-07
8.024	1.94854	-1.52539e-06	5.52614e-07
8.025	1.94854	-1.61079e-06	5.65326e-07
8.026	1.94854	-1.45322e-06	5.55264e-07
8.027	1.94854	-1.63169e-06	5.48796e-07
8.028	1.94854	-1.4937e-06	5.89251e-07
8.029	1.94854	-1.50833e-06	5.48436e-07
8.03	1.94854	-1.6284e-06	5.55114e-07
8.031	1.94853	-1.44252e-06	5.52508e-07
8.032	1.94853	-1.6404e-06	5.64842e-07
8.033	1.94853	-1.51352e-06	5.57178e-07
8.034	1.94853	-1.52944e-06	5.56394e-07
8.035	1.94853	-1.60786e-06	5.5879e-07
8.036	1.94852	-1.64063e-06	5.25626e-07
8.037	1.94852	-2.55951e-06	5.1276e-07
8.038	1.94853	-1.07837e-06	5.72166e-07
8.039	1.94852	-1.43544e-06	5.3797e-07
8.04	1.94852	-1.63819e-06	5.59294e-07
8.041	1.94852	-1.42734e-06	5.61206e-07
8.042	1.94852	-1.50349e-06	5.76212e-07
8.043	1.94852	-1.63641e-06	5.48247e-07
8.044	1.94852	-1.41792e-06	5.34962e-07
8.045	1.94852	-1.61347e-06	5.46655e-07
8.046	1.94852	-1.54713e-06	5.79065e-07
8.047	1.94851	-1.49556e-06	5.43398e-07
8.048	1.94851	-1.54282e-06	5.62591e-07
8.049	1.94851	-1.59637e-06	5.45099e-07
8.05	1.94851	-1.34059e-06	5.67847e-07
8.051	1.94851	-1.76187e-06	5.40051e-07
8.052	1.94851	-1.6759e-06	5.46435e-07
8.053	1.94851	-1.50806e-06	5.43364e-07
8.054	1.9485	-1.46226e-06	5.43212e-07
8.055	1.9485	-1.57547e-06	5.51494e-07
8.056	1.9485	-1.44832e-06	5.51571e-07
8.057	1.9485	-1.32705e-06	5.64496e-07
8.058	1.9485	-1.76596e-06	5.37104e-07
8.059	1.94849	-1.5794e-06	5.60352e-07
8.06	1.9485	-1.65966e-06	5.23999e-07
8.061	1.9485	-1.67493e-06	5.45954e-07
8.062	1.94849	-1.40561e-06	5.53322e-07
8.063	1.94849	-1.52725e-06	5.53821e-07
8.064	1.94849	-1.5385e-06	5.38339e-07
8.065	1.94849	-1.46046e-06	5.38336e-07
8.066	1.94849	-1.40439e-06	5.44177e-07
8.067	1.94849	-1.57885e-06	5.3937e-07
8.068	1.94849	-1.49725e-06	5.62096e-07
8.069	1.94849	-1.68474e-06	5.33569e-07
8.07	1.94848	-1.49861e-06	5.50159e-07
8.071	1.94848	-1.27182e-06	5.69329e-07
8.072	1.94848	-1.74839e-06	5.29934e-07
8.073	1.94848	-1.54882e-06	5.50167e-07
8.074	1.94848	-1.68363e-06	5.26796e-07
8.075	1.94848	-1.64752e-06	5.31106e-07
8.076	1.94848	-1.59648e-06	5.51327e-07
8.077	1.94848	-1.49171e-06	5.41773e-07
8.078	1.94847	-1.44515e-06	5.43393e-07
8.079	1.94847	-1.48015e-06	5.40819e-07
8.08	1.94847	-1.47536e-06	5.41165e-07
8.081	1.94847	-1.47504e-06	5.40923e-07
8.082	1.94847	-1.47471e-06	5.40756e-07
8.083	1.94847	-1.47444e-06	5.40562e-07
8.084	1.94847	-1.47418e-06	5.40359e-07
8.085	1.94847	-1.47389e-06	5.40145e-07
8.086	1.94846	-1.47351e-06	5.39922e-07
8.087	1.94846	-1.47304e-06	5.3969e-07
8.088	1.94846	-1.47249e-06	5.3945e-07
8.089	1.94846	-1.2797e-06	5.56333e-07
8.09	1.94846	-1.67803e-06	5.33172e-07
8.091	1.94846	-1.54463e-06	5.32834e-07
8.092	1.94845	-1.28292e-06	5.57068e-07
8.093	1.94846	-1.66978e-06	5.31512e-07
8.094	1.94845	-1.54241e-06	5.31578e-07
8.095	1.94845	-1.28061e-06	5.55899e-07
8.096	1.94845	-1.71e-06	5.25336e-07
8.097	1.94845	-1.69693e-06	5.1896e-07
8.098	1.94845	-1.46172e-06	5.51837e-07
8.099	1.94845	-1.51416e-06	5.24876e-07
8.1	1.94845	-1.59226e-06	5.29198e-07
8.101	1.94844	-1.26216e-06	5.61389e-07
8.102	1.94844	-2.60395e-06	4.79623e-07
8.103	1.94845	-9.74116e-07	5.54068e-07
8.104	1.94844	-1.24927e-06	5.46545e-07
8.105	1.94844	-1.65353e-06	5.3455e-07
8.106	1.94844	-1.52789e-06	5.25738e-07
8.107	1.94843	-1.25723e-06	5.55152e-07
8.108	1.94844	-1.6479e-06	5.26677e-07
8.109	1.94843	-1.51926e-06	5.26509e-07
8.11	1.94843	-1.25169e-06	5.53843e-07
8.111	1.94843	-1.64599e-06	5.2501e-07
8.112	1.94843	-1.51854e-06	5.2513e-07
8.113	1.94843	-1.25166e-06	5.52488e-07
8.114	1.94843	-1.64577e-06	5.23279e-07
8.115	1.94843	-1.51758e-06	5.23971e-07
8.116	1.94842	-1.25022e-06	5.51264e-07
8.117	1.94843	-1.64309e-06	5.22587e-07
8.118	1.94842	-1.45407e-06	5.26403e-07
8.119	1.94842	-1.24856e-06	5.55744e-07
8.12	1.94842	-1.60595e-06	5.17725e-07
8.121	1.94842	-1.45132e-06	5.24444e-07
8.122	1.94842	-1.46006e-06	5.24269e-07
8.123	1.94842	-1.33314e-06	5.30102e-07
8.124	1.94841	-1.27268e-06	5.49134e-07
8.125	1.94842	-1.62869e-06	5.15422e-07
8.126	1.94841	-1.44732e-06	5.23399e-07
8.127	1.94841	-1.45436e-06	5.2283e-07
8.128	1.94841	-1.33023e-06	5.28949e-07
8.129	1.94841	-1.37836e-06	5.21738e-07
8.13	1.94841	-1.3688e-06	5.23527e-07
8.131	1.94841	-1.36699e-06	5.22357e-07
8.132	1.94841	-1.37274e-06	5.22896e-07
8.133	1.94841	-1.36303e-06	5.21848e-07
8.134	1.9484	-1.35879e-06	5.20352e-07
8.135	1.9484	-1.34361e-06	5.17956e-07
8.136	1.9484	-1.41765e-06	5.2805e-07
8.137	1.9484	-1.41188e-06	5.27782e-07
8.138	1.9484	-1.45915e-06	5.34324e-07
8.139	1.9484	-1.33024e-06	5.16226e-07
8.14	1.9484	-1.37128e-06	5.20744e-07
8.141	1.94839	-1.36735e-06	5.20538e-07
8.142	1.94839	-1.3671e-06	5.19829e-07
8.143	1.94839	-1.35642e-06	5.22439e-07
8.144	1.94839	-1.28883e-06	5.24512e-07
8.145	1.94839	-1.41556e-06	5.14257e-07
8.146	1.94839	-1.3406e-06	5.23974e-07
8.147	1.94838	-1.41823e-06	5.4076e-07
